User_ID,Age,Gender,Budget,Preferred_Climate,Interest,Travel_Duration,Accommodation_Preference,Transportation_Mode,Activity_Level,Food_Preference,Travel_Type,Destination
685,23,Female,High,Warm,Culture,Short (1-3 days),Resort,Flight,High,Non-Vegetarian,Family,Italy
4470,65,Male,Low,Tropical,Relaxation,Medium (4-7 days),Guesthouse,Flight,Low,Non-Vegetarian,Couple,Philippines
419,30,Other,Medium,Cold,Nightlife,Medium (4-7 days),Resort,Train,Low,Vegetarian,Solo,France
5229,47,Other,High,Warm,Relaxation,Medium (4-7 days),Guesthouse,Car,Moderate,Non-Vegetarian,Solo,Indonesia
4254,49,Other,Medium,Warm,History,Medium (4-7 days),Guesthouse,Car,Moderate,Vegan,Solo,Egypt
2710,46,Other,Low,Warm,Culture,Short (1-3 days),Resort,Flight,High,Non-Vegetarian,Couple,Spain
2358,45,Other,Medium,Cold,Culture,Long (8+ days),Airbnb,Flight,Moderate,Non-Vegetarian,Solo,France
8060,60,Male,Medium,Cold,Culture,Short (1-3 days),Hotel,Car,Low,Vegan,Couple,France
1367,47,Other,High,Cold,Nature,Short (1-3 days),Airbnb,Car,Moderate,Vegetarian,Couple,Indonesia
6278,47,Female,High,Cold,History,Short (1-3 days),Guesthouse,Car,High,Vegetarian,Couple,Australia
3917,53,Female,Medium,Tropical,History,Short (1-3 days),Villa,Cruise,High,Non-Vegetarian,Solo,New Zealand
294,37,Male,Medium,Warm,Nature,Long (8+ days),Resort,Flight,Moderate,Vegan,Couple,Mexico
2640,39,Male,Medium,Cold,Culture,Short (1-3 days),Guesthouse,Train,High,Vegan,Family,France
9459,59,Female,Low,Warm,Nightlife,Short (1-3 days),Villa,Flight,High,Vegetarian,Family,Switzerland
1507,31,Female,Medium,Tropical,Nature,Short (1-3 days),Resort,Flight,Low,Non-Vegetarian,Family,Vietnam
9038,51,Male,High,Warm,Culture,Long (8+ days),Hotel,Train,High,Non-Vegetarian,Solo,Costa Rica
7394,23,Female,High,Tropical,History,Short (1-3 days),Resort,Train,Moderate,Non-Vegetarian,Couple,Vietnam
1635,28,Female,Low,Tropical,Adventure,Short (1-3 days),Resort,Car,Moderate,Vegetarian,Couple,Indonesia
2458,20,Male,Medium,Tropical,Relaxation,Medium (4-7 days),Villa,Cruise,Moderate,Vegetarian,Family,Norway
9892,44,Male,High,Cold,Adventure,Medium (4-7 days),Airbnb,Train,Low,Vegetarian,Couple,Japan
5559,41,Other,Medium,Warm,Culture,Short (1-3 days),Guesthouse,Flight,Low,Non-Vegetarian,Couple,Italy
9752,62,Male,High,Tropical,Nature,Long (8+ days),Airbnb,Train,Moderate,Vegan,Couple,Costa Rica
2301,48,Female,High,Warm,Culture,Long (8+ days),Hotel,Train,Low,Non-Vegetarian,Family,Switzerland
4538,33,Other,Low,Warm,Relaxation,Short (1-3 days),Airbnb,Flight,Moderate,Non-Vegetarian,Family,Switzerland
2939,33,Other,Medium,Cold,Culture,Long (8+ days),Resort,Cruise,High,Vegetarian,Couple,France
1564,26,Other,High,Warm,Adventure,Short (1-3 days),Villa,Car,Moderate,Vegetarian,Solo,Australia
5690,21,Male,High,Tropical,Adventure,Long (8+ days),Villa,Cruise,High,Vegan,Solo,Indonesia
8659,39,Female,High,Cold,Nightlife,Long (8+ days),Airbnb,Train,Low,Vegan,Solo,Spain
7518,58,Other,Low,Warm,Nightlife,Short (1-3 days),Guesthouse,Cruise,High,Non-Vegetarian,Couple,Germany
1980,38,Female,Medium,Warm,Nature,Medium (4-7 days),Hotel,Cruise,High,Vegan,Family,Thailand
1884,33,Male,High,Cold,Adventure,Medium (4-7 days),Villa,Train,Low,Vegan,Family,Japan
3804,24,Female,High,Tropical,Nature,Long (8+ days),Airbnb,Car,Low,Non-Vegetarian,Solo,Costa Rica
439,54,Other,High,Warm,Culture,Long (8+ days),Villa,Train,Moderate,Non-Vegetarian,Family,Mexico
4636,41,Other,Medium,Warm,Culture,Short (1-3 days),Airbnb,Train,High,Vegetarian,Couple,Italy
4529,58,Male,Low,Warm,Nightlife,Long (8+ days),Hotel,Train,High,Non-Vegetarian,Family,Spain
4333,31,Female,High,Tropical,Culture,Medium (4-7 days),Airbnb,Train,Moderate,Non-Vegetarian,Couple,New Zealand
3574,39,Other,Medium,Cold,Relaxation,Short (1-3 days),Hotel,Train,Low,Vegan,Family,Greece
8742,55,Female,Medium,Tropical,Adventure,Long (8+ days),Airbnb,Cruise,High,Vegetarian,Family,Mexico
8912,47,Other,Low,Warm,History,Short (1-3 days),Resort,Car,Low,Non-Vegetarian,Family,Egypt
4818,38,Female,Medium,Tropical,Nightlife,Long (8+ days),Guesthouse,Flight,Moderate,Non-Vegetarian,Family,Bali
6436,27,Other,Medium,Tropical,Nightlife,Short (1-3 days),Airbnb,Cruise,Low,Vegetarian,Family,Bali
2987,41,Female,Medium,Tropical,Relaxation,Short (1-3 days),Hotel,Train,Low,Vegetarian,Family,France
7839,42,Female,Medium,Warm,History,Short (1-3 days),Resort,Flight,Low,Non-Vegetarian,Family,Egypt
705,45,Female,Low,Tropical,Relaxation,Long (8+ days),Villa,Flight,High,Vegetarian,Family,Philippines
2281,27,Other,Medium,Warm,Relaxation,Medium (4-7 days),Guesthouse,Cruise,Moderate,Vegan,Solo,Finland
8735,50,Male,Medium,Cold,Culture,Medium (4-7 days),Resort,Flight,High,Vegetarian,Couple,France
4148,34,Female,High,Tropical,History,Short (1-3 days),Villa,Cruise,Low,Non-Vegetarian,Family,Indonesia
5413,31,Other,High,Cold,Adventure,Short (1-3 days),Villa,Train,Moderate,Vegetarian,Solo,Japan
374,51,Other,Low,Warm,History,Medium (4-7 days),Villa,Car,High,Vegan,Solo,France
6406,27,Male,High,Tropical,Adventure,Long (8+ days),Villa,Flight,Low,Non-Vegetarian,Couple,Iceland
9224,43,Male,Low,Warm,Nature,Medium (4-7 days),Airbnb,Car,Moderate,Vegetarian,Family,Bali
2586,51,Male,Low,Warm,Nightlife,Short (1-3 days),Villa,Flight,Moderate,Non-Vegetarian,Solo,Spain
1333,42,Other,Medium,Warm,Adventure,Long (8+ days),Hotel,Train,High,Non-Vegetarian,Solo,Brazil
9573,18,Other,Low,Cold,Nature,Medium (4-7 days),Guesthouse,Train,Moderate,Vegan,Solo,Iceland
5283,39,Other,Low,Tropical,Culture,Long (8+ days),Resort,Cruise,High,Vegan,Family,Vietnam
9132,58,Other,Medium,Cold,Nature,Medium (4-7 days),Airbnb,Flight,High,Vegan,Family,France
8316,43,Other,High,Warm,Adventure,Short (1-3 days),Airbnb,Car,Moderate,Non-Vegetarian,Solo,Australia
9810,22,Other,Low,Tropical,Nightlife,Medium (4-7 days),Resort,Flight,High,Vegan,Couple,Philippines
1785,26,Male,High,Cold,Adventure,Long (8+ days),Guesthouse,Cruise,High,Non-Vegetarian,Family,Japan
3183,27,Female,Low,Cold,History,Short (1-3 days),Resort,Train,Low,Non-Vegetarian,Solo,Italy
495,27,Female,Medium,Cold,History,Long (8+ days),Hotel,Train,Moderate,Vegetarian,Family,Greece
7364,62,Male,Low,Warm,Nightlife,Medium (4-7 days),Villa,Train,Moderate,Vegan,Family,Japan
2861,55,Other,Medium,Cold,Adventure,Short (1-3 days),Villa,Flight,Moderate,Vegan,Solo,Canada
7930,61,Other,High,Warm,Relaxation,Medium (4-7 days),Guesthouse,Cruise,Moderate,Vegetarian,Family,Indonesia
4042,62,Male,High,Warm,Nightlife,Medium (4-7 days),Villa,Train,Moderate,Vegetarian,Solo,USA
7179,52,Female,High,Tropical,Nature,Short (1-3 days),Airbnb,Cruise,Low,Vegetarian,Couple,Costa Rica
2898,31,Female,Medium,Tropical,Nature,Long (8+ days),Hotel,Cruise,Moderate,Vegetarian,Couple,Bali
367,34,Other,High,Warm,Culture,Long (8+ days),Villa,Car,High,Vegetarian,Solo,Australia
850,50,Female,Low,Warm,Adventure,Medium (4-7 days),Resort,Flight,Moderate,Vegan,Couple,Thailand
7441,20,Male,Low,Tropical,Relaxation,Long (8+ days),Guesthouse,Train,Low,Vegetarian,Solo,Philippines
9455,30,Male,High,Tropical,History,Short (1-3 days),Resort,Car,Low,Vegetarian,Solo,Philippines
4302,21,Male,Medium,Cold,Nature,Long (8+ days),Hotel,Cruise,High,Vegetarian,Solo,France
2654,58,Other,Medium,Warm,Culture,Long (8+ days),Airbnb,Cruise,High,Vegan,Solo,Italy
3504,57,Male,High,Cold,Culture,Long (8+ days),Resort,Flight,Low,Vegan,Couple,Switzerland
1542,64,Male,Low,Tropical,Adventure,Long (8+ days),Villa,Car,Moderate,Non-Vegetarian,Solo,Indonesia
4166,59,Male,Medium,Warm,Nightlife,Long (8+ days),Guesthouse,Car,Low,Non-Vegetarian,Couple,Greece
8867,58,Other,Medium,Tropical,Nightlife,Short (1-3 days),Villa,Flight,Moderate,Vegan,Couple,Bali
323,44,Male,Low,Tropical,Nightlife,Short (1-3 days),Airbnb,Cruise,High,Vegan,Solo,Finland
2032,34,Male,Low,Tropical,History,Short (1-3 days),Villa,Train,Low,Vegetarian,Family,Thailand
814,37,Female,High,Warm,Nature,Long (8+ days),Airbnb,Car,Low,Vegan,Solo,Maldives
8940,22,Male,Low,Warm,Nightlife,Medium (4-7 days),Airbnb,Car,Moderate,Vegetarian,Couple,Italy
9376,58,Female,High,Tropical,History,Medium (4-7 days),Resort,Car,Low,Vegetarian,Family,Canada
1080,42,Male,High,Tropical,Relaxation,Short (1-3 days),Villa,Car,High,Vegetarian,Family,Maldives
2227,44,Female,Medium,Cold,History,Medium (4-7 days),Resort,Cruise,High,Vegetarian,Couple,Singapore
9137,27,Male,Low,Warm,Nightlife,Short (1-3 days),Guesthouse,Train,High,Vegan,Family,Spain
9532,29,Female,High,Cold,Adventure,Medium (4-7 days),Resort,Cruise,Moderate,Vegetarian,Couple,Japan
2706,30,Other,High,Warm,Culture,Medium (4-7 days),Airbnb,Train,High,Vegetarian,Couple,Italy
6825,48,Other,High,Tropical,Nature,Medium (4-7 days),Airbnb,Car,Low,Vegan,Family,Costa Rica
7557,24,Female,Low,Cold,Nature,Medium (4-7 days),Hotel,Car,Moderate,Vegan,Couple,Iceland
1165,45,Female,Low,Tropical,Relaxation,Short (1-3 days),Resort,Train,High,Vegetarian,Couple,Philippines
3262,27,Male,High,Cold,Nature,Short (1-3 days),Hotel,Car,Moderate,Vegetarian,Family,Italy
4688,50,Male,Medium,Tropical,Nightlife,Medium (4-7 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Couple,Bali
1451,62,Male,High,Cold,Relaxation,Long (8+ days),Villa,Train,Moderate,Vegetarian,Family,Finland
3863,34,Other,Low,Warm,Nature,Medium (4-7 days),Hotel,Train,High,Non-Vegetarian,Solo,Vietnam
6104,37,Female,Medium,Cold,Nightlife,Long (8+ days),Airbnb,Flight,Moderate,Vegetarian,Couple,Thailand
9216,56,Female,Medium,Cold,Nightlife,Long (8+ days),Resort,Train,High,Vegan,Couple,Finland
7121,30,Female,Low,Tropical,Nature,Medium (4-7 days),Resort,Train,Low,Non-Vegetarian,Couple,Costa Rica
6399,25,Female,High,Warm,Nightlife,Medium (4-7 days),Villa,Flight,Low,Vegetarian,Couple,USA
9589,18,Other,High,Warm,Relaxation,Medium (4-7 days),Resort,Cruise,Moderate,Non-Vegetarian,Solo,Mexico
6215,30,Male,High,Warm,Nightlife,Short (1-3 days),Guesthouse,Cruise,Low,Vegetarian,Family,USA
9646,55,Other,Medium,Warm,Adventure,Short (1-3 days),Guesthouse,Car,Moderate,Vegan,Couple,Brazil
5337,44,Male,High,Cold,Relaxation,Short (1-3 days),Resort,Car,Low,Non-Vegetarian,Solo,Finland
4057,34,Female,High,Cold,Nightlife,Short (1-3 days),Resort,Cruise,Low,Vegetarian,Solo,Maldives
9512,24,Female,Medium,Tropical,Nightlife,Long (8+ days),Guesthouse,Car,High,Vegan,Couple,Bali
3000,38,Female,High,Cold,History,Long (8+ days),Hotel,Cruise,High,Vegetarian,Couple,Switzerland
9025,30,Female,Medium,Warm,Nightlife,Long (8+ days),Villa,Flight,Low,Vegetarian,Couple,Greece
1232,56,Other,Low,Warm,Culture,Long (8+ days),Airbnb,Train,Moderate,Vegan,Couple,Spain
1515,60,Male,Low,Tropical,Relaxation,Short (1-3 days),Resort,Train,Low,Non-Vegetarian,Couple,Philippines
2314,40,Other,High,Cold,Adventure,Medium (4-7 days),Hotel,Train,High,Vegetarian,Solo,Japan
1452,44,Male,Medium,Cold,Relaxation,Medium (4-7 days),Guesthouse,Car,Moderate,Non-Vegetarian,Couple,USA
5268,51,Male,High,Cold,History,Medium (4-7 days),Airbnb,Train,High,Non-Vegetarian,Couple,Singapore
6132,58,Other,High,Cold,Adventure,Long (8+ days),Airbnb,Cruise,High,Vegan,Solo,Japan
8532,42,Male,High,Tropical,History,Long (8+ days),Villa,Train,High,Non-Vegetarian,Solo,Greece
6465,31,Female,Low,Cold,Relaxation,Short (1-3 days),Airbnb,Flight,Moderate,Vegetarian,Couple,Norway
839,33,Other,Low,Cold,Relaxation,Long (8+ days),Villa,Train,Moderate,Vegan,Solo,Norway
9916,58,Female,High,Tropical,Relaxation,Medium (4-7 days),Resort,Train,High,Vegan,Couple,Maldives
8262,20,Other,Low,Warm,Adventure,Medium (4-7 days),Airbnb,Cruise,High,Vegetarian,Solo,Thailand
6415,59,Male,Low,Warm,History,Short (1-3 days),Resort,Cruise,Moderate,Vegan,Solo,Finland
8505,46,Other,Medium,Tropical,Relaxation,Medium (4-7 days),Resort,Train,Low,Vegan,Solo,Maldives
3568,28,Female,High,Warm,Adventure,Short (1-3 days),Hotel,Flight,Moderate,Vegetarian,Couple,Australia
9265,65,Other,High,Warm,Nature,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Solo,Singapore
3088,64,Female,Low,Cold,Adventure,Medium (4-7 days),Resort,Flight,Low,Non-Vegetarian,Solo,Egypt
8644,44,Other,Low,Tropical,Relaxation,Medium (4-7 days),Resort,Train,High,Vegan,Couple,Philippines
1715,32,Female,High,Tropical,Nightlife,Short (1-3 days),Hotel,Flight,Moderate,Vegetarian,Couple,Singapore
340,60,Female,High,Warm,History,Medium (4-7 days),Guesthouse,Car,High,Vegetarian,Family,Singapore
9564,44,Male,Medium,Cold,Relaxation,Short (1-3 days),Hotel,Cruise,Low,Vegetarian,Couple,Germany
5943,31,Male,Medium,Warm,Nightlife,Short (1-3 days),Resort,Train,High,Vegan,Solo,Greece
9870,37,Other,Low,Warm,Nightlife,Long (8+ days),Airbnb,Train,Low,Vegetarian,Solo,Japan
8103,23,Other,Low,Cold,History,Medium (4-7 days),Airbnb,Train,Moderate,Vegan,Family,Australia
8489,20,Female,Medium,Warm,Nightlife,Medium (4-7 days),Villa,Train,Low,Vegan,Family,Greece
589,35,Male,High,Warm,Nightlife,Long (8+ days),Hotel,Car,Low,Vegetarian,Family,USA
3366,59,Other,Medium,Cold,Culture,Short (1-3 days),Guesthouse,Car,Low,Vegetarian,Family,France
2671,46,Female,High,Cold,Relaxation,Medium (4-7 days),Hotel,Flight,High,Vegetarian,Family,Finland
3590,18,Male,Low,Tropical,Nature,Long (8+ days),Resort,Car,Moderate,Vegan,Solo,Costa Rica
35,60,Female,High,Warm,Adventure,Short (1-3 days),Resort,Train,High,Non-Vegetarian,Solo,Australia
29,48,Other,Low,Tropical,Adventure,Short (1-3 days),Guesthouse,Car,Low,Vegetarian,Family,Indonesia
8554,21,Female,Medium,Cold,Nightlife,Short (1-3 days),Villa,Flight,Moderate,Non-Vegetarian,Family,Australia
8118,28,Male,Medium,Cold,Nightlife,Short (1-3 days),Resort,Flight,Moderate,Vegan,Couple,Costa Rica
2171,36,Other,High,Warm,History,Short (1-3 days),Hotel,Cruise,Low,Vegan,Couple,Singapore
8378,64,Female,High,Warm,Nightlife,Long (8+ days),Hotel,Cruise,High,Non-Vegetarian,Couple,USA
5621,29,Male,High,Tropical,Culture,Short (1-3 days),Villa,Cruise,High,Non-Vegetarian,Couple,New Zealand
890,30,Female,High,Tropical,History,Medium (4-7 days),Airbnb,Flight,High,Non-Vegetarian,Couple,Italy
6490,39,Male,Low,Cold,Nature,Medium (4-7 days),Villa,Train,Low,Vegetarian,Family,Iceland
3323,25,Male,High,Tropical,Culture,Long (8+ days),Resort,Train,Moderate,Vegetarian,Family,New Zealand
9397,39,Male,Medium,Cold,Relaxation,Short (1-3 days),Guesthouse,Train,Low,Vegan,Solo,Egypt
3515,39,Female,Medium,Tropical,Nightlife,Short (1-3 days),Airbnb,Cruise,High,Vegan,Solo,Bali
4421,29,Other,High,Tropical,Relaxation,Short (1-3 days),Villa,Flight,Moderate,Non-Vegetarian,Family,Maldives
8352,41,Other,Medium,Cold,Relaxation,Medium (4-7 days),Airbnb,Car,Low,Non-Vegetarian,Family,Maldives
5362,52,Female,High,Tropical,History,Long (8+ days),Hotel,Cruise,Moderate,Vegan,Solo,USA
3734,37,Male,High,Tropical,Adventure,Medium (4-7 days),Airbnb,Cruise,Low,Non-Vegetarian,Couple,Brazil
9464,48,Female,Medium,Cold,Relaxation,Medium (4-7 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Couple,Egypt
7082,29,Other,Medium,Tropical,History,Medium (4-7 days),Resort,Flight,Moderate,Non-Vegetarian,Couple,Egypt
1655,58,Female,Low,Tropical,Relaxation,Long (8+ days),Hotel,Cruise,Moderate,Vegan,Solo,Philippines
5033,54,Male,Low,Cold,Nature,Medium (4-7 days),Airbnb,Car,High,Vegan,Solo,Iceland
224,52,Male,Low,Tropical,Culture,Medium (4-7 days),Hotel,Car,High,Vegetarian,Couple,Vietnam
8626,25,Female,Low,Warm,Relaxation,Medium (4-7 days),Airbnb,Train,Moderate,Vegan,Solo,Thailand
6195,41,Other,Low,Warm,Relaxation,Short (1-3 days),Resort,Cruise,Low,Vegetarian,Couple,Bali
1591,46,Male,Medium,Warm,Adventure,Long (8+ days),Villa,Train,High,Vegan,Solo,Brazil
5983,38,Male,Low,Warm,Relaxation,Long (8+ days),Resort,Flight,Moderate,Vegan,Solo,Italy
3257,36,Other,Low,Cold,Adventure,Long (8+ days),Airbnb,Car,Moderate,Vegetarian,Solo,Bali
6681,35,Male,High,Warm,Relaxation,Long (8+ days),Resort,Train,Moderate,Non-Vegetarian,Family,Norway
4771,26,Other,Low,Tropical,Adventure,Medium (4-7 days),Villa,Flight,Moderate,Non-Vegetarian,Solo,Indonesia
2182,60,Other,Medium,Tropical,Nature,Short (1-3 days),Resort,Flight,Low,Non-Vegetarian,Family,Maldives
6804,27,Other,Medium,Tropical,Culture,Short (1-3 days),Villa,Car,Moderate,Vegetarian,Family,Switzerland
4914,27,Female,Low,Cold,Adventure,Short (1-3 days),Villa,Cruise,High,Vegan,Solo,Japan
6787,63,Other,Medium,Warm,Culture,Medium (4-7 days),Resort,Flight,Low,Non-Vegetarian,Family,Italy
4790,51,Female,High,Tropical,Culture,Medium (4-7 days),Guesthouse,Car,Low,Non-Vegetarian,Family,New Zealand
1210,34,Female,Low,Warm,Culture,Short (1-3 days),Hotel,Train,High,Non-Vegetarian,Family,Spain
422,47,Other,High,Warm,History,Long (8+ days),Villa,Train,Moderate,Vegetarian,Couple,Brazil
8741,36,Other,Low,Warm,Nature,Medium (4-7 days),Airbnb,Flight,Low,Vegan,Couple,Egypt
1707,43,Female,Low,Warm,Relaxation,Medium (4-7 days),Airbnb,Train,Moderate,Vegan,Couple,France
1159,52,Other,Medium,Cold,Nature,Long (8+ days),Hotel,Cruise,Moderate,Vegan,Couple,Japan
2307,53,Other,Medium,Tropical,Relaxation,Long (8+ days),Resort,Train,Moderate,Non-Vegetarian,Solo,Singapore
274,49,Other,Low,Cold,Relaxation,Short (1-3 days),Villa,Cruise,Low,Vegetarian,Couple,Norway
172,37,Other,High,Cold,History,Short (1-3 days),Villa,Car,High,Vegetarian,Couple,Vietnam
3957,57,Other,High,Warm,Nightlife,Medium (4-7 days),Resort,Car,Low,Vegan,Family,USA
6697,30,Other,High,Tropical,Nature,Medium (4-7 days),Hotel,Flight,Low,Vegetarian,Family,Costa Rica
3189,64,Other,High,Cold,Nature,Long (8+ days),Airbnb,Train,Moderate,Non-Vegetarian,Solo,Costa Rica
8133,62,Female,Medium,Cold,History,Medium (4-7 days),Villa,Car,Low,Non-Vegetarian,Solo,USA
4809,32,Male,High,Cold,Nature,Short (1-3 days),Hotel,Train,Low,Vegetarian,Solo,Philippines
8084,33,Other,Medium,Warm,Adventure,Medium (4-7 days),Villa,Car,Moderate,Vegan,Solo,Brazil
1565,21,Other,Medium,Warm,Relaxation,Long (8+ days),Villa,Train,Moderate,Vegetarian,Couple,Japan
1783,52,Female,Low,Warm,Culture,Short (1-3 days),Hotel,Cruise,Low,Vegetarian,Couple,Spain
844,22,Male,High,Warm,Nightlife,Long (8+ days),Hotel,Cruise,High,Non-Vegetarian,Family,USA
9346,53,Male,High,Warm,Nature,Medium (4-7 days),Hotel,Car,Low,Non-Vegetarian,Family,Vietnam
4462,36,Male,Medium,Warm,Nightlife,Long (8+ days),Hotel,Train,High,Vegan,Couple,Greece
905,27,Male,Medium,Cold,Nightlife,Short (1-3 days),Guesthouse,Cruise,Low,Non-Vegetarian,Family,Switzerland
5912,53,Other,Low,Warm,Nightlife,Short (1-3 days),Villa,Cruise,Moderate,Non-Vegetarian,Couple,Indonesia
9951,45,Other,Low,Warm,History,Long (8+ days),Hotel,Car,Low,Non-Vegetarian,Family,Germany
9298,34,Male,High,Warm,History,Medium (4-7 days),Resort,Car,Moderate,Vegetarian,Couple,Spain
1548,35,Male,High,Warm,Culture,Long (8+ days),Airbnb,Train,Low,Vegetarian,Couple,Norway
2081,29,Other,Low,Cold,Relaxation,Long (8+ days),Villa,Cruise,Moderate,Vegetarian,Couple,Norway
9882,24,Male,Low,Warm,History,Medium (4-7 days),Resort,Car,Low,Vegetarian,Family,USA
3986,23,Male,High,Tropical,Relaxation,Medium (4-7 days),Airbnb,Cruise,Low,Non-Vegetarian,Family,Maldives
6390,47,Female,Low,Warm,Nature,Short (1-3 days),Hotel,Train,Low,Non-Vegetarian,Couple,USA
7580,54,Female,Low,Cold,Nightlife,Medium (4-7 days),Guesthouse,Train,Moderate,Vegetarian,Couple,Germany
9246,44,Female,High,Tropical,History,Long (8+ days),Guesthouse,Car,High,Vegan,Solo,Canada
6568,40,Female,High,Cold,Relaxation,Short (1-3 days),Villa,Car,High,Vegan,Solo,Finland
8207,55,Female,High,Tropical,Nightlife,Long (8+ days),Guesthouse,Car,High,Non-Vegetarian,Family,Singapore
3821,33,Female,Medium,Tropical,Relaxation,Short (1-3 days),Guesthouse,Car,High,Vegan,Solo,Australia
2647,39,Female,Low,Tropical,Nature,Long (8+ days),Resort,Car,High,Vegan,Solo,Mexico
4455,64,Other,High,Cold,History,Short (1-3 days),Resort,Flight,High,Vegetarian,Family,Indonesia
7160,52,Other,Low,Warm,Culture,Short (1-3 days),Villa,Cruise,High,Vegan,Couple,Spain
8222,27,Male,High,Cold,Adventure,Short (1-3 days),Villa,Car,Moderate,Vegan,Couple,Japan
8597,39,Female,High,Tropical,Culture,Short (1-3 days),Hotel,Cruise,High,Vegan,Solo,New Zealand
9590,28,Other,Medium,Warm,Culture,Long (8+ days),Hotel,Flight,High,Vegan,Solo,Italy
6072,57,Female,Medium,Warm,History,Long (8+ days),Guesthouse,Car,Moderate,Vegetarian,Couple,Egypt
2156,20,Female,High,Warm,Relaxation,Long (8+ days),Hotel,Cruise,Moderate,Vegan,Solo,Australia
6713,49,Female,High,Tropical,Relaxation,Medium (4-7 days),Hotel,Flight,High,Non-Vegetarian,Couple,Maldives
3716,53,Other,High,Cold,History,Short (1-3 days),Hotel,Flight,High,Non-Vegetarian,Family,Finland
4058,41,Other,Low,Cold,History,Short (1-3 days),Resort,Flight,Moderate,Non-Vegetarian,Solo,France
5953,55,Female,High,Tropical,Culture,Medium (4-7 days),Resort,Car,High,Vegetarian,Couple,New Zealand
3103,37,Male,High,Cold,Relaxation,Long (8+ days),Airbnb,Train,Low,Non-Vegetarian,Solo,Finland
559,58,Male,Low,Tropical,Nature,Medium (4-7 days),Guesthouse,Cruise,Moderate,Vegetarian,Solo,Vietnam
4611,48,Female,Low,Cold,Culture,Medium (4-7 days),Airbnb,Flight,High,Vegetarian,Family,USA
6979,33,Other,Low,Warm,Nightlife,Short (1-3 days),Guesthouse,Cruise,Moderate,Vegan,Solo,Canada
1437,61,Other,Low,Cold,Culture,Medium (4-7 days),Hotel,Flight,Low,Vegetarian,Couple,Norway
508,27,Male,Medium,Warm,Nightlife,Long (8+ days),Resort,Train,High,Vegetarian,Family,Greece
1870,46,Other,High,Warm,Adventure,Short (1-3 days),Guesthouse,Car,Moderate,Non-Vegetarian,Family,Australia
756,39,Other,High,Cold,Adventure,Medium (4-7 days),Guesthouse,Cruise,Low,Vegan,Family,Japan
5420,37,Male,Medium,Tropical,History,Long (8+ days),Resort,Car,Low,Non-Vegetarian,Family,Mexico
4051,40,Male,High,Warm,Nature,Short (1-3 days),Airbnb,Cruise,Moderate,Non-Vegetarian,Solo,Mexico
8090,55,Female,High,Warm,Culture,Short (1-3 days),Hotel,Car,Moderate,Non-Vegetarian,Family,New Zealand
3837,51,Other,Medium,Warm,Nature,Long (8+ days),Airbnb,Flight,High,Vegetarian,Couple,Canada
2119,44,Male,Low,Cold,History,Short (1-3 days),Hotel,Train,Moderate,Vegetarian,Family,Bali
6153,27,Other,Low,Cold,Nature,Short (1-3 days),Airbnb,Car,High,Vegan,Couple,Iceland
